PuzzleId,FEN,Moves,Rating,Themes
1hz7y,6r1/3r2P1/5K2/8/2k5/8/8/6R1 b - - 5 52,c4d3 g1d1 d3c3 d1d7,1174,crushing endgame rookEndgame short skewer
1i1xs,8/8/8/8/p1pK4/Pk6/1P6/8 w - - 4 50,d4c5 c4c3 b2c3 b3a3 c3c4 a3b3 c5b5 a4a3 c4c5 a3a2 c5c6 a2a1q,2330,advancedPawn crushing deflection endgame pawnEndgame promotion veryLong
1i2Gw,8/5pk1/4p1p1/2Q4p/P4P2/1Pn3rP/6K1/8 w - - 0 39,g2g3 c3e4 g3g2 e4c5,940,crushing endgame fork short
1i5DV,r4rk1/ppq2ppp/2p2n2/2Ppb3/1P6/P2QP2P/4NPP1/1RB2RK1 b - - 0 16,a7a6 f2f4 f6e4 f4e5,1432,crushing middlegame short trappedPiece
1iRcE,rnbqkbnr/pp2pppp/2p5/6N1/8/3B4/PPP2PPP/RNBQK2R b KQkq - 0 5,b8a6 g5f7 d8a5 c1d2,1768,advantage attackingF2F7 master opening short
1ijDi,1r6/2n2pp1/R2pk2p/2p1p3/2P1P2P/1P2BPP1/2bN4/4K3 w - - 13 37,a6c6 e6d7 c6c7 d7c7,1707,advantage endgame short trappedPiece
1ix8w,2kr3r/1pq2pp1/p3pn2/2b3B1/3n2p1/2NQ2P1/PPP1NPB1/R4RK1 w - - 0 14,g5f6 d4f3 g2f3 d8d3 c2d3 g4f3,2265,advantage discoveredAttack kingsideAttack long middlegame
1ixwm,8/1p6/1P4kp/6p1/4K1P1/4P3/8/8 w - - 3 37,e4e5 h6h5 g4h5 g6h5 e5d6 g5g4 d6c7 g4g3 c7b7 g3g2 b7a6 g2g1q,905,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong
1j5oA,r4rk1/p5p1/1p1Q4/3p1b2/2pq4/5B2/PP1N1P2/2K4R b - - 4 31,d4d3 d6d5 d3d5 f3d5 f8f7 d5a8,2217,crushing fork long middlegame
1j7tp,rn2k2r/pbpp1ppp/1p2p3/8/3Pn2q/2BB1QP1/PPP2P1P/2KR2NR b kq - 0 9,h4f6 d3e4 f6f3 e4f3 b7f3 g1f3,1398,crushing long opening
1jDT2,4r1k1/1p3npp/2r5/3N1p2/2q1p3/P1P4P/1PQR2P1/4R1K1 w - - 6 32,d2d4 c4d4 c3d4 c6c2,942,crushing discoveredAttack middlegame short
1jKtG,2r3k1/2R2ppp/R7/8/1P6/7P/6P1/7K b - - 0 40,c8c7 a6a8 c7c8 a8c8,558,backRankMate endgame mate mateIn2 rookEndgame short
1jNrW,4qr1k/bp4pp/p1b2p2/8/1QBr1P2/4R3/PP3BPP/R6K b - - 0 25,d4e4 e3e4 c6e4 f2a7,1398,advantage discoveredAttack middlegame short
1jbYE,2k4r/ppp3pp/3bp3/2r1q3/2P5/P5P1/4NQ1P/3R1RK1 b - - 0 23,c8b8 f2f8 h8f8 f1f8 d6f8 d1d8,1785,backRankMate long mate mateIn3 middlegame sacrifice
1jjAv,3k4/R2P4/4P3/7p/2n1p2P/p5K1/1p6/8 b - - 0 43,b2b1q a7a8 d8c7 d7d8q,1109,advancedPawn crushing endgame master promotion short
1jnWK,r1b1kbnr/1pp3pp/p1p2p2/8/3P4/3NB3/PPP1QP1q/RN2KR2 b Qkq - 1 10,f8d6 e3f4 e8f8 f4h2,1165,crushing discoveredAttack discoveredCheck opening short
1jolS,6k1/p6p/P3N1p1/1P3pb1/4p3/8/3p1PPP/1Rr3K1 w - - 1 38,b1c1 d2c1q,1065,advancedPawn backRankMate endgame mate mateIn1 oneMove promotion
1jvpI,4r1k1/3b2pp/p2q4/1p1p1B2/3P4/2P2Q1P/P5P1/5R1K b - - 0 28,e8f8 f5h7 g8h7 f3f8,1717,advantage deflection discoveredAttack endgame master short
1jwEY,3r2k1/1pp2pp1/p2b3p/2nR4/8/3N1PB1/PPP3PP/4r1K1 w - - 0 20,g3e1 d6h2 g1h2 d8d5,1224,crushing discoveredAttack endgame kingsideAttack short
1kA33,8/3q4/2p1p3/1pPpQ1P1/1P1PpPk1/4K3/8/8 b - - 4 38,g4g3 f4f5 g3g4 f5e6 d7a7 e5f4,2544,crushing discoveredAttack discoveredCheck endgame long queenEndgame
1kQZ3,2N2k2/p1P2pp1/7p/8/8/3n4/3q2PP/2R3RK w - - 3 32,h2h3 d3f2 h1h2 d2f4 g2g3 f4d2,2037,crushing endgame long
1kWbx,5rk1/1bpp2pp/1p2pq2/1Nb5/2P5/4P3/3B1PPP/3QKB1R w K - 5 21,d2c3 f6f2,1468,attackingF2F7 mate mateIn1 middlegame oneMove
1kblJ,4r1k1/ppp2ppp/3q1n2/4r3/P1P5/5Q2/2PB1PPP/R3R1K1 w - - 1 19,d2f4 e5e1 a1e1 e8e1,785,backRankMate mate mateIn2 middlegame short
1kcyM,8/4p1k1/3p2p1/p1pPbq2/P1P1K1b1/3BQ2N/1r6/2R2R2 w - - 7 38,f1f5 g6f5,1802,mate mateIn1 middlegame oneMove
1ktAV,5R2/6p1/6pk/p2B4/P4PKp/8/5r1r/8 b - - 1 43,f2d2 f8h8,510,endgame mate mateIn1 oneMove
1kyUV,r2qkb1r/pp3p1p/2p2pp1/4R3/2B5/5Q1P/PPPP1PP1/R1B3K1 b kq - 0 11,f6e5 f3f7,817,attackingF2F7 mate mateIn1 middlegame oneMove
1l9XH,2r3k1/1b5R/p3ppr1/2p4Q/1q2P3/2N5/P1P3PP/7K b - - 2 31,g6g7 h7h8,931,mate mateIn1 middlegame oneMove
1lEBd,r7/3k4/2pPp3/4Pp2/1P1P2p1/P1K3P1/q1N1Q3/8 w - - 5 51,e2h2 a8a3 c3d2 a2c2 d2c2 a3a2 c2d3 a2h2,1214,attraction crushing endgame sacrifice skewer veryLong
1lIel,6k1/5p2/p2P1n1p/5Pp1/3pNnP1/5R1P/P6K/1Br5 b - - 3 43,f6e4 d6d7 e4f6 d7d8q,2060,advancedPawn advantage endgame promotion short
1lLZK,1r1q1rk1/4ppbp/p1np2p1/1p1P4/5P2/2N1B3/PPP3PP/R2Q1RK1 b - - 0 15,c6b4 a2a3 b4c2 d1c2,1750,advantage middlegame short trappedPiece
1lT5R,2k2b2/p3pq2/2p1b3/4P2N/2pPp1P1/P1P1Br2/1P2Q2R/2K5 w - - 1 30,h2g2 f3e3 e2e3 f7f1 c1c2 f1g2,1976,advantage clearance fork long middlegame sacrifice
1ley7,r1bqkb1r/4pppp/p7/3BP3/6n1/8/PPP2PPP/R1BQK2R b KQkq - 0 11,a8b8 d5f7 e8f7 d1d8,1597,attackingF2F7 crushing deflection discoveredAttack master opening short
1lyXA,4k2r/1r1pnpp1/2pBp3/p3PbNp/2PN3P/1P2R1P1/P4P2/6K1 b k - 0 25,f7f6 e5f6 g7f6 d6e7 e8e7 d4f5,2224,advantage attraction long middlegame pin
1lyh1,8/8/2KBk3/b5pp/P7/6P1/8/8 w - - 0 42,d6c7 a5c7 c6c7 h5h4 g3h4 g5h4 a4a5 h4h3 a5a6 h3h2 a6a7 h2h1q,1630,advancedPawn bishopEndgame crushing endgame promotion veryLong
1lzNE,6k1/2q2pp1/5b2/p3p3/8/2P1BQ1P/1r3PP1/3R2K1 b - - 1 43,b2c2 f3a8 g8h7 a8e4,1391,crushing endgame short
1mDFF,rn3k1r/4q1p1/4Ppp1/1Q6/p3p1P1/2P1P3/pPK2P1P/3R3R b - - 0 22,e7e6 d1d8 f8e7 d8h8 e6b3 b5b3,1566,advantage long middlegame skewer
1mEBi,rn1q3k/pp3prn/2pp3Q/4b3/2B1P3/2P1N2R/PP4PP/5R1K b - - 1 21,d8g5 h6g5 g7g5 f1f7,1834,crushing middlegame pin short
1mL6E,2r1k3/4b1p1/3Bp2p/1p2P2P/1Kn1P3/P2N4/5RP1/8 w - - 3 38,f2c2 c4d6 c2c8 d6c8,1754,crushing discoveredAttack discoveredCheck endgame master short
1mR5Q,2k2r2/p4qpp/4p3/2ppn3/3p4/1N6/PPP1Q1PP/4R1K1 w - - 0 21,e2e5 f7f2 g1h1 f2f1 e1f1 f8f1,1042,backRankMate endgame long mate mateIn3 sacrifice
1mUn7,2r5/1p6/8/1k1pB2P/p1r5/8/2p2PP1/2Q3K1 w - - 0 41,h5h6 c4b4 e5b2 a4a3 b2a3 b4b1 g1h2 b1c1,2230,crushing endgame pin quietMove veryLong
1menr,1R6/8/6p1/1p2pn1p/7P/2k2KP1/8/8 w - - 4 58,b8b5 f5d4 f3e4 d4b5 e4e5 b5d4,1837,crushing defensiveMove endgame fork long
1n5LL,3rr1k1/1pp3pp/5p2/p2P4/2P2qn1/PP3N2/1B1NBK2/6RQ w - - 4 28,f2e1 e8e2 e1e2 f4e3 e2d1 g4f2 d1c1 f2h1,1525,advantage attraction exposedKing fork middlegame sacrifice veryLong
1n6jy,8/8/1K4p1/P6p/1pk2P1P/6P1/5B2/8 w - - 0 67,f2e1 b4b3 b6c7 b3b2 a5a6 b2b1q,933,advancedPawn advantage bishopEndgame endgame long promotion
1nU1o,1r4k1/p4p1p/2pr1p2/4p3/4P3/5P2/P1P3PP/3R3K w - - 0 25,d1d6 b8b1 d6d1 b1d1,513,backRankMate endgame mate mateIn2 rookEndgame short
1nW8J,4r1k1/p1p1qppp/8/8/1rQ1N3/8/PbP3PP/3RR1K1 w - - 2 19,c4b4 e7b4 e4f6 g7f6 e1e8 g8g7,1386,crushing hangingPiece long middlegame
1nX8U,3r2k1/p1R2ppp/6b1/1q3r2/1B1P4/4Q2P/P4PP1/4R1K1 w - - 12 31,a2a4 b5b4 e3e8 b4f8,1844,advantage hangingPiece master middlegame short
1na8s,r2qk2r/pp1n1pp1/2pbp1bp/8/2BPN3/4BQ2/PPP3PP/3R1RK1 b kq - 0 13,g6e4 f3f7,936,attackingF2F7 mate mateIn1 middlegame oneMove
1nw5m,r1bq1r2/pp2n1p1/2n1pPk1/3p2N1/3P2Q1/P1P5/5PPP/R1B1K2R b KQ - 0 14,g7f6 g5e6 g6f7 e6d8,1277,advantage discoveredAttack discoveredCheck fork middlegame short
1nyI9,2r3rk/p2bq1pp/3p1b2/1ppP1P1B/4P3/2B3RQ/PP5P/6RK b - - 3 29,b5b4 h5g6 h7h6 c3f6 e7f6 g3g4,2752,crushing defensiveMove long middlegame pin
1o3Zq,8/8/p4PPk/1p2Pp2/1Pr2N2/8/P4K2/8 w - - 1 40,f6f7 c4f4 f2e3 f4e4 e3f3 h6g7,1654,crushing endgame exposedKing hangingPiece long master
1o3km,2r1r1k1/1bqnbppp/3pp3/p5PQ/Np1BP3/1B3PR1/PPP4P/2KR4 w - - 3 19,d4g7 g8g7 g3h3 d7f8,2336,advantage defensiveMove hangingPiece master masterVsMaster middlegame short
1o5ut,2k4r/1pp2ppp/pB1bp3/3r4/2R4q/3P3P/PP2QPP1/3R2K1 b - - 3 18,h4c4 d3c4 d5d1 e2d1,1035,advantage hangingPiece middlegame short
1o6LH,2b1r3/1pp5/p6p/3Rn1k1/8/2P3NP/P2N1KP1/8 b - - 6 34,e8f8 d2f3 f8f3 g2f3,1236,advantage endgame pin short
1oL78,8/pp2kqR1/2p2n1Q/7r/5P2/4r3/1P6/5RK1 w - - 4 35,g7f7 e7f7 h6h5 f6h5,746,crushing endgame master short trappedPiece
1oSrw,6Q1/7p/2k2p2/2qpp3/4P1K1/5PP1/7P/8 b - - 2 48,d5e4 g8c8 c6b5 c8c5 b5c5 f3e4,1679,crushing endgame exposedKing long queenEndgame
1oa6T,8/PQ3pk1/5p2/1p2bP1p/3p4/3b4/4r3/K1B5 b - - 0 40,d3c4 a7a8q d4d3 a1b1,1732,advancedPawn advantage endgame master promotion short
1ofvp,5r1k/pQ4bp/8/3p4/8/8/P1P3PP/6qK w - - 0 25,h1g1 g7d4 g1h1 f8f1,883,backRankMate endgame mate mateIn2 short
1osa6,4r1k1/2bQ1p1p/2p3p1/p2n4/PqNBp3/4P3/2P2PPP/R5K1 b - - 1 24,b4c4 d7e8,576,hangingPiece kingsideAttack master mate mateIn1 middlegame oneMove
1otxQ,1k5r/pp1q1pp1/2n1p3/4P3/3r1P2/P3B1Pp/4Q2P/R1R3K1 b - - 2 25,d4e4 e3a7 b8a7 e2e4,923,advantage discoveredAttack middlegame queensideAttack short
1pEif,2rq3k/3b1Qpp/4p1p1/3pP3/1B1P4/4P2P/6P1/5RK1 b - - 0 33,d7b5 b4f8 d8f8 f7f8 c8f8 f1f8,1791,backRankMate endgame long mate mateIn3
1pI4E,3k4/5R2/2rp2p1/5b2/BP3P2/7r/K1p1R3/8 w - - 2 48,a4c6 c2c1n a2b2 c1e2 f7f8 d8c7,1974,advancedPawn advantage endgame fork long master promotion superGM underPromotion
1pK4N,r3k2r/1bq1npb1/p3p1pp/4n3/Np2PBPP/5P2/1PPQN1B1/1K1R3R b kq - 1 17,c7a5 f4e5 g7e5 d2d7 e8f8 d7b7 a5a4 b7a8,1632,advantage fork master middlegame veryLong
1pN7k,rnbqk2r/pp2ppbp/5np1/8/3p4/3B1NN1/PPP2PPP/R1BQ1RK1 w kq - 0 9,f3d4 d8d4 d3b5 f6d7 d1d4 g7d4,2017,advantage hangingPiece long master opening
1pkkn,5rk1/4qppp/p7/8/Q2P4/4P1P1/br4BP/2R2RK1 w - - 2 21,e3e4 b2g2 g1g2 e7e4 g2f2 a2d5,1883,advantage attraction defensiveMove long middlegame
1pwdQ,5r2/1R3pk1/4p3/3pP1NK/5P2/4n3/8/8 b - - 0 45,e3f5 g5e6 g7g8 e6f8,1154,crushing endgame pin short
1qCBi,r1b5/p4Rkp/1pp2qp1/2np1p2/1Q6/PB3N2/1P3PP1/4R1K1 b - - 0 31,f6f7 b4d4 g7g8 f3g5 f7d7 d4f6 c5e4 g5e4,2160,crushing middlegame pin veryLong
1qDZB,r1b1k1nB/pppp1p1p/1b6/8/4P3/5Q2/PPP2PPP/RNq1KB1R w KQq - 1 10,f3d1 b6f2 e1f2 c1d1,1313,advantage attackingF2F7 deflection opening short
1qKax,1k6/7Q/1p1p1p2/1r1Bq3/8/PK6/5P1P/3R4 w - - 1 32,b3c4 e5e2 h7d3 e2b2 d3f3 b5c5 c4d3 c5c3,2777,advantage endgame fork veryLong
1qPUv,7k/1p4p1/1p3r1p/p4q2/P3p3/1BN1R3/1PP1Q1PP/7K w - - 2 32,e2e1 f5f1 e1f1 f6f1,582,backRankMate endgame mate mateIn2 short
1qQHv,5rk1/3pQp2/p1P2P1r/1p1P1Bqp/8/8/PP4P1/5R1K b - - 0 30,d7c6 d5c6 h6f6 c6c7 g5h4 h1g1,2676,advancedPawn crushing endgame long master
1qVU8,r3k2r/ppp4p/2nq1p2/3p2p1/3Pp1Q1/2P1P2P/PP3PP1/R3KB1R w KQkq - 0 13,f2f3 h7h5 g4f5 c6e7 f3e4 e7f5,1769,crushing long middlegame trappedPiece
1qawl,5r2/P6p/1R4p1/3k4/1P1n4/N2p4/3B2PP/6K1 w - - 1 34,b6b8 d4e2 g1h1 f8f1,1011,backRankMate endgame mate mateIn2 short
1qjBC,8/1p4pk/1q5p/3Q4/1P1P4/1r6/1B1n2PP/5RK1 w - - 1 33,d5f5 b6g6 f5g6 h7g6,1511,advantage defensiveMove endgame short
1qyKx,r1bqk2r/ppp1n1pp/2n2p2/2bPp1N1/2B5/3P1Q2/PPP2PPP/RNB1K2R b KQkq - 0 7,f6g5 d5c6 h8f8 c6b7 f8f3 b7a8q,2235,advancedPawn advantage fork long opening promotion
1r2T8,r1b1k2r/4nppp/p3p3/1N6/4P3/3R1N2/PPP2PPP/2KR4 b kq - 0 15,a6b5 d3d8,403,mate mateIn1 middlegame oneMove
1r36E,8/8/2Pk4/5Pp1/2Kp1pPp/3P3n/8/1B6 w - - 3 66,c4b5 f4f3 b5b6 f3f2 c6c7 f2f1q c7c8q f1b1,2098,advancedPawn advantage endgame promotion veryLong
1r47M,6rk/1R1R3p/p7/3N1bb1/2P1pP2/4p3/P3B1pK/8 w - - 1 38,d7f7 g5f4 h2g1 f4h2 g1h2 g2g1q,1168,advancedPawn attraction exposedKing long mate mateIn3 middlegame promotion
1r6MZ,r1b2r2/pp2ppkp/2qp2p1/4n1P1/2P1P2P/2Nn1PN1/PP1QB3/R3K2R w KQ - 3 16,e2d3 e5f3 e1d1 f3d2,952,advantage fork middlegame short
1rBb8,5r1k/ppq2pp1/2r1p2p/3pP3/3P1Q1P/PP1R2R1/5PP1/6K1 b - - 4 26,c7e7 g3g7 h8g7 d3g3 g7h7 f4g4 e7g5 h4g5,1640,attraction crushing endgame kingsideAttack master masterVsMaster sacrifice veryLong
1rCe2,5k2/8/3KPPP1/2p5/8/8/4r3/8 b - - 3 46,e2f2 e6e7 f8e8 f6f7 f2f7 g6f7 e8f7 d6d7,1827,advancedPawn attackingF2F7 crushing defensiveMove endgame exposedKing rookEndgame veryLong
1rCe4,r3k2r/1p2npbp/pqn1p1p1/4P3/2B5/N3BQP1/P2R3P/5RK1 b kq - 5 17,b6a5 f3f7,1041,attackingF2F7 mate mateIn1 middlegame oneMove
1rHsp,5rk1/2p2pp1/2p1r2p/5N1Q/pp1PP1R1/7P/PP4PK/2q5 b - - 6 26,e6g6 f5e7 g8h8 e7g6 f7g6 h5g6,1833,crushing endgame fork long
1rVBT,1r3b1k/pb3Rp1/2p4p/4qN2/6Q1/1B6/PPP3PP/3Rq2K w - - 0 24,d1e1 e5e1,862,backRankMate mate mateIn1 middlegame oneMove
1rfp2,8/1b2r3/p4p2/PpNpkPp1/1N4P1/2P2K2/1P6/8 b - - 0 44,b7c8 b4c6 e5d6 c6e7,1150,crushing endgame fork master short
1rfzQ,r4rk1/pR4pp/1p3q2/8/4p3/P3PN2/1P3PPP/3QK2R w K - 0 20,f3d4 f6f2,926,attackingF2F7 mate mateIn1 middlegame oneMove
1rmRv,rn2k2r/p4ppp/1qpBpn2/3p4/8/2Q1PN2/PP3PPP/R4RK1 b kq - 2 13,f6e4 c3g7 e4d6 g7h8,1250,advantage middlegame short trappedPiece
1rndG,rn3rk1/p4ppp/1p2p3/2q5/8/3B1P2/PPPQ1P1P/R3R1K1 b - - 0 15,f8d8 d3h7 g8h7 d2d8,995,crushing discoveredAttack kingsideAttack middlegame short
1rnyc,r1b1kqnr/pp3p2/2pb2pp/4p3/2B1PPnN/1QP3N1/PP1B2PP/R4RK1 b kq - 2 15,b7b5 c4f7 f8f7 b3f7,991,advantage attackingF2F7 middlegame short
1rrY5,3Q4/5rpk/2p4p/8/PPP5/5q2/1r4RP/6RK w - - 4 34,d8d1 b2g2 d1f3 g2g1 h1g1 f7f3,1601,crushing endgame intermezzo long
1rvuM,8/8/1k3n2/6Kp/8/5P2/8/8 w - - 0 55,g5f6 h5h4 f3f4 h4h3 f4f5 h3h2 f6g7 h2h1q,476,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong
1s3xe,7Q/5k2/2q1p2p/5p1P/p4P2/7K/1P4P1/8 b - - 4 49,c6e8 h8h7 f7f6 h7h6,1411,crushing endgame queenEndgame short
1s6U2,2r3k1/7p/4p1p1/3p1p2/5P2/1PrP4/R5PP/1R5K w - - 0 35,b3b4 c3c1 b1c1 c8c1,474,backRankMate endgame mate mateIn2 rookEndgame short
1sD0o,r4r2/pbp2pkp/1p2p1p1/3qP3/8/3B4/PPPQ1PPP/R4RK1 w - - 0 15,a1d1 d5g2,439,kingsideAttack mate mateIn1 middlegame oneMove
1sDqj,rn2R3/pN1k1qp1/1p1p4/1NpP4/2P5/8/PP1K4/6R1 b - - 0 28,f7e8 g1g7 e8e7 g7e7 d7e7 b5c7 b8d7 c7a8,1470,crushing endgame trappedPiece veryLong
1sEu3,6k1/r1p3bp/4P1p1/1PR2p2/P4P2/8/6PP/R5K1 w - - 0 33,a1a2 g7d4 g1f1 d4c5,732,advantage endgame fork short
1sFEu,r2q1rk1/p1p1bppp/1p2b3/3p1P2/3QP3/2NP4/PP1B2PP/R4RK1 w - - 0 15,f5e6 e7c5 d4c5 b6c5 e6e7 d8e7,1036,crushing long middlegame pin
1sGpF,r2r2k1/ppp1qpp1/1n2p1n1/6PQ/2PP4/2PBB3/P2K1P2/7R b - - 5 20,c7c5 h5h7 g8f8 h7h8 g6h8 h1h8,1638,backRankMate long mate mateIn3 middlegame sacrifice
1sKTY,1br1r1k1/pp3q2/2p4p/2Pn1pP1/2NBp3/1P2P1P1/P2R1PK1/3R3Q b - - 0 28,h6g5 h1h8,1076,master mate mateIn1 middlegame oneMove
1sRSw,5r1k/p1p3pp/5r2/3QN3/8/8/P4qPP/2RR3K w - - 1 26,e5d7 f2f1 d1f1 f6f1 c1f1 f8f1,834,backRankMate long mate mateIn3 middlegame sacrifice
1sZF6,r4kr1/2p1bp1p/pp1p1n2/3P1q2/PPB1pp2/2Q4P/1BP2PP1/R3RK2 b - - 0 24,g8g2 f1g2 f4f3 g2h2 f5f4 h2h1 f4h4 c4f1,1906,advantage hangingPiece middlegame veryLong
1sdY2,r1bqk2r/pp3ppp/2nb1n2/2ppp2N/8/1P2P2P/PBPP1PP1/RN1QKB1R b KQkq - 3 7,c8f5 h5g7 e8f8 g7f5,1210,advantage fork opening short
1seC9,r6k/ppb3p1/7p/2pQp2q/P1N2r2/BPPP3b/5PP1/4RRK1 w - - 0 22,g2h3 h5h3 e1e3 f4g4 e3g3 e5e4,2248,advantage kingsideAttack long middlegame pin
1snj5,2rq1rk1/1b3ppp/p1n5/1p1pN3/1b1P1P2/1P1B2P1/PB5P/2RQR1K1 w - - 3 19,b2c3 c6e5 c3b4 c8c1 d3h7 g8h7 d1c1 e5f3,2405,crushing discoveredAttack middlegame veryLong
1szOl,k4N2/pb3PQ1/8/7p/P1pp4/3q3P/1P2r1P1/R4R1K w - - 1 36,f8d7 d3h3 h1g1 e2g2 g7g2 h3g2,1588,fork long mate mateIn3 middlegame pin
1t5P3,4rrk1/pp3pp1/5q1p/3p1P2/2p1P1R1/2P4Q/PP4PP/4R2K w - - 0 25,e4d5 e8e1,810,backRankMate endgame hangingPiece mate mateIn1 oneMove
1t60l,4nrk1/1p3pp1/1np3Q1/p7/3P1qP1/1BN4P/PP3PK1/2R5 w - - 0 23,c1e1 a5a4 c3a4 b6a4 e1e4 f4f6 g6f6 e8f6,2498,advantage middlegame veryLong
1t8yM,2k3r1/pppr4/5p2/2b1n2p/Q3P2P/2P2N2/PP2P3/R4K2 w - - 5 25,a1d1 d7d1 a4d1 e5f3 e2f3 g8g1 f1e2 g1d1,1892,crushing middlegame skewer veryLong
1tDoG,r5k1/5ppp/8/3ppPP1/7P/1p1RBP2/rK6/7R w - - 2 30,b2b3 a8a3 b3b4 a3d3,1393,crushing endgame short skewer
1tGEM,1r3k2/1p5R/6p1/1p1N1p2/1P2n3/8/P5PP/3K4 b - - 0 32,b8d8 h7h8 f8f7 h8d8,743,crushing endgame short skewer
1tIA8,4br1k/pp4pp/4pr2/3p4/P5N1/7Q/6PP/R3q2K w - - 0 28,a1e1 f6f1 e1f1 f8f1,425,backRankMate endgame mate mateIn2 short
1tLnW,8/3R2b1/6kp/2p5/6P1/5K1P/2r1N3/8 b - - 0 42,c5c4 e2f4 g6f6 f4h5,1520,advantage endgame short
1tTIo,8/8/2P5/1K1k4/p3p3/8/8/8 b - - 0 64,a4a3 c6c7 a3a2 c7c8q a2a1q c8d7 d5e5 d7g7 e5e6 g7a1,1964,advancedPawn crushing endgame master pawnEndgame promotion skewer veryLong
1tX3S,r2qk2r/pp3ppp/1bp5/3p4/1P2R1P1/P4Q1P/B4P2/R1B3K1 b kq - 0 18,d5e4 f3f7,1279,attackingF2F7 mate mateIn1 middlegame oneMove
1tjRF,3R4/2r3k1/p4n2/1p1pN1Kp/1P1P4/P3P3/8/8 w - - 15 59,d8d6 f6e4 g5h5 e4d6,851,crushing endgame fork short
1tjSb,2r5/1RP2k1p/4p1q1/3pQpp1/3P4/7P/6PK/8 b - - 2 39,g6f6 e5d6 f6e7 d6d8 c8d8 c7d8n f7f6 b7e7,2342,advancedPawn crushing endgame pin promotion sacrifice underPromotion veryLong
1tjvS,N1b2rk1/pp1pnppp/5q2/2b1p3/4P3/1P1Q4/P1nP1PPP/R1B1KBNR w KQ - 0 9,d3c2 f6f2 e1d1 f2f1,1047,attackingF2F7 deflection mate mateIn2 middlegame short
1ttlG,6k1/5p2/1p3q2/p2p2pQ/P2P4/4P1N1/2r2PP1/R5K1 w - - 1 36,h5d1 f6f2 g1h2 f2g2,853,endgame fork mate mateIn2 short
1tuFf,rnb1k1nr/pppp1ppp/5q2/2b5/4p1P1/5P1N/PPPPP2P/RNBQKB1R w KQkq - 0 5,f3e4 f6h4 h3f2 h4f2,1390,attackingF2F7 mate mateIn2 opening short
1u02R,8/2n5/P1P5/2k5/1N4p1/5p1p/5P1K/8 w - - 1 55,a6a7 c5b4 a7a8q c7a8,1256,crushing endgame hangingPiece knightEndgame short
1u7gZ,4kb1r/pp3ppp/q3p3/n2RPnB1/Q1rP4/P1N2N2/5PPP/4K2R b Kk - 0 17,c4a4 d5d8,741,mate mateIn1 middlegame oneMove operaMate
1uDGe,8/8/P6B/1n4p1/2p3P1/2Pk3P/4p3/4K3 w - - 0 47,h6g5 b5a3 e1f2 a3c2 a6a7 e2e1q,2100,advancedPawn crushing endgame long promotion quietMove
1uJfU,4r2k/7p/5npB/5P2/bp5P/p1bP2R1/2P2P2/2R2K2 b - - 0 33,g6f5 h6g7 h8g8 g7f6 g8f7 f6c3,1152,advantage discoveredAttack discoveredCheck long middlegame
1uJhb,4k1R1/1p2bp2/p2p4/7b/8/1NrB4/P1P5/1K6 b - - 1 27,e8d7 d3f5 d7c7 g8c8 c7b6 c8c3,969,advantage endgame long skewer
1uSbU,2krr3/2p3pp/2p5/p2p4/Pb1P3q/3QB3/4RPPP/R5K1 b - - 1 19,d8d6 e3g5 h4g5 e2e8,2111,advantage discoveredAttack middlegame short
1uZNT,3r4/qp2ppkp/p5p1/2N1P2n/1P1n4/P3Q2P/3r1P2/2R1RBK1 b - - 6 27,d4f5 c5e6 f7e6 e3a7,1161,advantage discoveredAttack middlegame short
1ubHV,1r1qk3/bbpp1p1p/p1n2p1r/1p1Q3B/3P4/2N5/PPP3PP/R4RK1 b - - 3 18,c6e7 d5f7,678,attackingF2F7 mate mateIn1 middlegame oneMove
1utZ0,6k1/1pq2p2/3pp1p1/7p/1PP1P3/r3N1bP/2Q2P2/3R2K1 w - - 0 31,f2g3 a3e3 g1f2 e3a3,1915,advantage endgame hangingPiece master short
1v0Bw,1k4B1/1pq5/p3p3/1b2rp2/5QP1/7P/PP3P2/1K1R4 w - - 0 28,g8e6 b5d3 b1a1 e5e6 f4c7 b8c7,1877,advantage endgame intermezzo long master
1v1aO,1k1r3r/p1p1b2p/Bp1q1npP/5pB1/3P4/2N2Q2/PPP5/2K4R b - - 2 22,f6d5 g5e7 d6e7 c3d5 e7e4 f3e4,1753,advantage long middlegame
1v60W,2r3k1/5ppp/4p3/r7/2RP4/p2K4/P4PPP/1R6 b - - 0 26,c8c4 b1b8 c4c8 b8c8,807,backRankMate endgame mate mateIn2 rookEndgame short
1v8gb,6k1/4rpbp/p7/4P3/P2R2R1/3p3P/6PK/3r4 b - - 1 35,d3d2 d4d8 e7e8 d8e8,941,endgame mate mateIn2 pin short
1vAtc,2k4r/pp4Rp/1bp1p3/2P2p2/5q2/1Q6/PP3P2/1K1B4 b - - 0 24,b6c7 b3e6 c8b8 g7g8 c7d8 g8h8,1632,crushing endgame long master masterVsMaster pin
1vCt2,4r1k1/p4p1p/2p2p2/3p1b2/N3q3/1P4Q1/r4PPP/2R2RK1 b - - 5 24,g8h8 a4c3 e4e6 c3a2,1685,advantage fork master middlegame short
